customer_id,signup_date,signup_channel,campaign,location_id,city,state,membership_type,age,income_band,vehicle_type
C018529,2024-05-08,Fundraising,Campaign_9,L008,Atlanta,GA,None,35,100k+,Truck
C018530,2023-09-30,Local Promo,Campaign_1,L001,Orlando,FL,Basic,27,<40k,Truck
C018531,2024-06-04,Organic,Campaign_3,L014,Dallas,TX,Premium,18,100k+,Sedan
C018532,2022-06-08,Local Promo,Campaign_1,L016,Dallas,TX,Unlimited,26,40-75k,SUV
C018533,2024-11-17,Google Ads,Campaign_8,L002,Orlando,FL,None,52,75-100k,SUV
C018534,2022-03-25,Google Ads,Campaign_11,L020,Charlotte,NC,None,63,<40k,Sedan
C018535,2025-07-22,Meta Ads,Campaign_10,L002,Nashville,TN,Premium,59,<40k,Sedan
C018536,2025-01-30,Organic,Campaign_2,L002,Dallas,TX,Premium,69,<40k,SUV
C018537,2025-07-20,Organic,Campaign_12,L021,Dallas,TX,Basic,46,100k+,Sedan
C018538,2025-01-20,Google Ads,Campaign_9,L006,Birmingham,AL,Premium,51,40-75k,Sedan
C018539,2022-02-01,Local Promo,Campaign_4,L004,Charlotte,NC,None,54,40-75k,Sedan
C018540,2022-01-29,Meta Ads,Campaign_4,L011,Charlotte,NC,None,48,75-100k,Sedan
C018541,2023-01-11,Local Promo,Campaign_2,L011,Atlanta,GA,Premium,60,100k+,Van
C018542,2022-01-02,Organic,Campaign_4,L008,Dallas,TX,None,18,<40k,SUV
C018543,2025-02-03,Google Ads,Campaign_11,L021,Dallas,TX,None,26,<40k,SUV
C018544,2022-08-14,Google Ads,Campaign_1,L008,Charlotte,NC,None,23,100k+,SUV
C018545,2022-02-18,Google Ads,Campaign_10,L018,Charlotte,NC,Basic,36,<40k,Van
C018546,2023-02-25,Meta Ads,Campaign_12,L029,Birmingham,AL,Basic,62,40-75k,Van
C018547,2023-08-01,Organic,Campaign_6,L018,Charlotte,NC,Premium,69,75-100k,Van
C018548,2025-04-26,Referral,Campaign_5,L009,Atlanta,GA,None,70,<40k,Van
C018549,2024-10-28,Local Promo,Campaign_6,L018,Orlando,FL,Unlimited,44,<40k,SUV
C018550,2022-09-02,Meta Ads,Campaign_3,L019,Orlando,FL,None,30,<40k,SUV
C018551,2024-05-25,Fleet,Campaign_4,L002,Charlotte,NC,Unlimited,30,75-100k,Truck
C018552,2025-10-31,Google Ads,Campaign_11,L004,Birmingham,AL,None,27,40-75k,Van
C018553,2022-07-19,Local Promo,Campaign_7,L002,Dallas,TX,None,31,40-75k,SUV
C018554,2025-03-02,Fleet,Campaign_11,L019,Dallas,TX,None,61,<40k,Truck
C018555,2025-10-09,Fleet,Campaign_9,L014,Orlando,FL,None,23,75-100k,Van
C018556,2025-12-11,Meta Ads,Campaign_6,L007,Charlotte,NC,Unlimited,59,<40k,SUV
C018557,2023-02-24,Google Ads,Campaign_2,L011,Nashville,TN,None,49,100k+,Truck
C018558,2022-01-14,Fleet,Campaign_5,L022,Birmingham,AL,None,62,75-100k,Sedan
C018559,2024-04-22,Google Ads,Campaign_12,L019,Orlando,FL,None,32,<40k,Van
C018560,2024-10-07,Referral,Campaign_2,L006,Charlotte,NC,Premium,30,40-75k,Sedan
C018561,2022-12-09,Fleet,Campaign_6,L021,Dallas,TX,Basic,20,40-75k,Truck
C018562,2023-08-24,Meta Ads,Campaign_8,L021,Orlando,FL,None,61,40-75k,Van
C018563,2023-01-14,Local Promo,Campaign_8,L016,Atlanta,GA,Premium,59,<40k,Sedan
C018564,2023-10-28,Fleet,Campaign_10,L002,Nashville,TN,Unlimited,21,75-100k,SUV
C018565,2024-10-03,Meta Ads,Campaign_11,L004,Dallas,TX,Basic,32,<40k,Sedan
C018566,2024-06-11,Referral,Campaign_8,L022,Dallas,TX,None,70,40-75k,Sedan
C018567,2025-12-19,Google Ads,Campaign_1,L020,Orlando,FL,Unlimited,42,75-100k,SUV
C018568,2025-11-08,Organic,Campaign_2,L013,Dallas,TX,Basic,47,40-75k,Van
C018569,2025-03-22,Organic,Campaign_4,L025,Birmingham,AL,Premium,42,<40k,Truck
C018570,2025-07-18,Google Ads,Campaign_10,L007,Atlanta,GA,Basic,35,40-75k,SUV
C018571,2022-01-11,Organic,Campaign_8,L020,Dallas,TX,Unlimited,36,100k+,Van
C018572,2023-03-13,Organic,Campaign_2,L013,Atlanta,GA,Unlimited,48,<40k,Truck
C018573,2024-03-18,Meta Ads,Campaign_2,L027,Dallas,TX,Unlimited,32,40-75k,SUV
C018574,2024-05-06,Fleet,Campaign_9,L020,Atlanta,GA,Basic,25,40-75k,Van
C018575,2025-01-09,Meta Ads,Campaign_10,L023,Charlotte,NC,None,39,40-75k,Van
C018576,2023-07-28,Local Promo,Campaign_3,L021,Orlando,FL,Basic,63,75-100k,Truck
C018577,2024-01-26,Meta Ads,Campaign_3,L023,Charlotte,NC,Basic,40,40-75k,Truck
C018578,2022-05-30,Referral,Campaign_2,L013,Dallas,TX,None,67,100k+,SUV
C018579,2024-10-25,Google Ads,Campaign_3,L026,Dallas,TX,None,33,75-100k,Sedan
C018580,2024-09-17,Google Ads,Campaign_5,L011,Charlotte,NC,Basic,58,<40k,Truck
C018581,2024-12-19,Local Promo,Campaign_4,L005,Birmingham,AL,None,65,100k+,Van
C018582,2025-08-17,Google Ads,Campaign_4,L009,Atlanta,GA,Basic,36,<40k,Van
C018583,2025-01-13,Fundraising,Campaign_8,L018,Atlanta,GA,None,58,40-75k,Van
C018584,2024-01-10,Fundraising,Campaign_10,L012,Nashville,TN,None,28,100k+,Van
C018585,2022-08-19,Google Ads,Campaign_11,L024,Charlotte,NC,Premium,68,40-75k,SUV
C018586,2022-03-04,Organic,Campaign_4,L003,Charlotte,NC,Premium,32,40-75k,Sedan
C018587,2022-01-01,Fleet,Campaign_4,L015,Atlanta,GA,None,33,40-75k,Van
C018588,2022-07-02,Referral,Campaign_2,L026,Orlando,FL,Basic,31,75-100k,SUV
C018589,2022-08-31,Fleet,Campaign_10,L004,Dallas,TX,Basic,63,100k+,SUV
C018590,2023-01-26,Google Ads,Campaign_9,L018,Orlando,FL,Basic,33,40-75k,Truck
C018591,2023-10-20,Fundraising,Campaign_2,L003,Birmingham,AL,None,53,75-100k,SUV
C018592,2025-01-21,Google Ads,Campaign_8,L013,Dallas,TX,None,61,40-75k,SUV
C018593,2023-11-08,Local Promo,Campaign_1,L016,Atlanta,GA,None,67,100k+,Van
C018594,2022-01-02,Google Ads,Campaign_4,L006,Birmingham,AL,Basic,44,75-100k,SUV
C018595,2022-08-06,Google Ads,Campaign_11,L009,Birmingham,AL,None,56,<40k,Van
C018596,2022-03-30,Meta Ads,Campaign_7,L015,Nashville,TN,None,69,40-75k,SUV
C018597,2023-02-03,Meta Ads,Campaign_8,L001,Dallas,TX,None,41,40-75k,Van
C018598,2025-07-31,Meta Ads,Campaign_12,L001,Birmingham,AL,Premium,39,<40k,Truck
C018599,2022-07-10,Meta Ads,Campaign_4,L009,Charlotte,NC,Basic,57,<40k,Van
C018600,2022-10-24,Google Ads,Campaign_3,L012,Orlando,FL,None,39,<40k,Truck
C018601,2024-03-02,Fleet,Campaign_10,L027,Charlotte,NC,None,20,100k+,Sedan
C018602,2023-11-16,Meta Ads,Campaign_4,L007,Charlotte,NC,Unlimited,64,100k+,Sedan
C018603,2023-01-30,Referral,Campaign_2,L015,Atlanta,GA,Premium,29,75-100k,SUV
C018604,2023-02-21,Referral,Campaign_8,L021,Orlando,FL,None,25,<40k,SUV
C018605,2025-11-29,Fundraising,Campaign_11,L007,Atlanta,GA,Unlimited,30,40-75k,Truck
C018606,2025-01-22,Google Ads,Campaign_11,L014,Nashville,TN,Premium,19,<40k,Van
C018607,2022-03-22,Meta Ads,Campaign_1,L026,Atlanta,GA,Premium,18,100k+,SUV
C018608,2024-11-16,Google Ads,Campaign_5,L019,Dallas,TX,Basic,58,40-75k,Van
C018609,2025-06-16,Google Ads,Campaign_5,L005,Atlanta,GA,Basic,59,<40k,Truck
C018610,2025-11-04,Google Ads,Campaign_1,L020,Dallas,TX,Basic,24,75-100k,Truck
C018611,2023-01-03,Referral,Campaign_7,L019,Birmingham,AL,Unlimited,26,75-100k,Van
C018612,2024-01-18,Google Ads,Campaign_10,L004,Atlanta,GA,Unlimited,55,40-75k,Sedan
C018613,2024-02-01,Meta Ads,Campaign_7,L016,Charlotte,NC,Premium,61,75-100k,Sedan
C018614,2023-06-13,Organic,Campaign_8,L006,Charlotte,NC,Unlimited,66,100k+,Van
C018615,2025-01-24,Referral,Campaign_10,L002,Charlotte,NC,Basic,35,75-100k,SUV
C018616,2022-11-08,Meta Ads,Campaign_10,L015,Birmingham,AL,Unlimited,67,100k+,Truck
C018617,2024-11-15,Local Promo,Campaign_10,L023,Birmingham,AL,None,19,40-75k,SUV
C018618,2022-05-15,Google Ads,Campaign_12,L004,Dallas,TX,Premium,70,<40k,SUV
C018619,2025-11-02,Fundraising,Campaign_12,L026,Nashville,TN,None,24,100k+,Truck
C018620,2024-01-14,Fleet,Campaign_7,L028,Nashville,TN,None,38,40-75k,SUV
C018621,2025-06-10,Fundraising,Campaign_11,L021,Charlotte,NC,Premium,55,<40k,Van
C018622,2022-02-25,Meta Ads,Campaign_8,L021,Atlanta,GA,None,62,40-75k,Sedan
C018623,2022-01-29,Referral,Campaign_6,L022,Atlanta,GA,Basic,25,<40k,Van
C018624,2023-02-26,Fleet,Campaign_4,L016,Nashville,TN,Premium,49,100k+,Sedan
C018625,2023-01-13,Organic,Campaign_10,L026,Nashville,TN,Unlimited,26,<40k,Truck
C018626,2023-10-16,Organic,Campaign_5,L012,Nashville,TN,Premium,57,75-100k,Sedan
C018627,2023-08-26,Local Promo,Campaign_9,L003,Birmingham,AL,Unlimited,20,100k+,Truck
C018628,2023-07-22,Google Ads,Campaign_9,L021,Atlanta,GA,Basic,47,<40k,SUV
C018629,2024-10-12,Organic,Campaign_4,L005,Orlando,FL,Basic,23,<40k,Sedan
C018630,2025-05-27,Organic,Campaign_8,L008,Atlanta,GA,Premium,50,<40k,SUV
C018631,2023-05-17,Meta Ads,Campaign_11,L008,Orlando,FL,Basic,48,<40k,SUV
C018632,2023-01-10,Google Ads,Campaign_10,L002,Dallas,TX,None,31,40-75k,SUV
C018633,2022-12-16,Referral,Campaign_11,L007,Nashville,TN,None,58,<40k,Truck
C018634,2025-05-26,Google Ads,Campaign_1,L001,Birmingham,AL,Basic,52,<40k,Truck
C018635,2025-09-22,Google Ads,Campaign_9,L030,Nashville,TN,None,62,40-75k,SUV
C018636,2022-02-19,Fleet,Campaign_11,L018,Charlotte,NC,Premium,42,<40k,Van
C018637,2023-09-04,Meta Ads,Campaign_12,L005,Charlotte,NC,None,46,100k+,SUV
C018638,2024-02-05,Fleet,Campaign_5,L016,Orlando,FL,None,29,<40k,Truck
C018639,2022-07-28,Organic,Campaign_8,L001,Atlanta,GA,Basic,28,40-75k,Truck
C018640,2025-09-21,Local Promo,Campaign_8,L028,Charlotte,NC,Unlimited,59,40-75k,Van
C018641,2023-11-14,Meta Ads,Campaign_10,L001,Nashville,TN,Basic,28,100k+,Van
C018642,2024-07-15,Referral,Campaign_12,L021,Birmingham,AL,Unlimited,67,100k+,Truck
C018643,2024-12-01,Fleet,Campaign_9,L010,Birmingham,AL,Premium,62,<40k,Van
C018644,2022-10-16,Fleet,Campaign_7,L009,Orlando,FL,None,41,75-100k,Sedan
C018645,2024-11-06,Meta Ads,Campaign_2,L010,Orlando,FL,None,61,40-75k,Sedan
C018646,2023-02-07,Google Ads,Campaign_3,L025,Atlanta,GA,Basic,53,40-75k,Sedan
C018647,2025-11-26,Fleet,Campaign_11,L003,Charlotte,NC,Basic,58,100k+,Sedan
C018648,2022-05-06,Referral,Campaign_4,L002,Dallas,TX,None,66,75-100k,Truck
C018649,2025-09-12,Referral,Campaign_5,L029,Nashville,TN,Basic,24,40-75k,Sedan
C018650,2024-10-04,Referral,Campaign_5,L026,Birmingham,AL,None,45,75-100k,SUV
C018651,2022-07-04,Organic,Campaign_4,L020,Charlotte,NC,Basic,47,75-100k,SUV
C018652,2023-05-31,Organic,Campaign_9,L029,Nashville,TN,None,52,40-75k,SUV
C018653,2024-06-22,Meta Ads,Campaign_11,L002,Charlotte,NC,None,65,100k+,SUV
C018654,2023-06-14,Referral,Campaign_4,L006,Atlanta,GA,Premium,49,40-75k,SUV
C018655,2022-09-16,Fleet,Campaign_4,L020,Birmingham,AL,Basic,21,100k+,Van
C018656,2025-09-06,Meta Ads,Campaign_3,L011,Dallas,TX,Premium,36,75-100k,Sedan
C018657,2024-06-20,Organic,Campaign_3,L005,Orlando,FL,None,52,<40k,SUV
C018658,2024-02-05,Referral,Campaign_2,L009,Charlotte,NC,None,40,100k+,SUV
C018659,2023-08-01,Google Ads,Campaign_6,L024,Dallas,TX,Premium,47,75-100k,Sedan
C018660,2025-06-16,Local Promo,Campaign_2,L014,Dallas,TX,Premium,50,100k+,SUV
C018661,2025-12-15,Meta Ads,Campaign_11,L015,Dallas,TX,Unlimited,41,100k+,Truck
C018662,2023-05-03,Referral,Campaign_7,L018,Nashville,TN,Premium,26,<40k,Van
C018663,2022-11-19,Referral,Campaign_2,L001,Nashville,TN,Basic,34,40-75k,Truck
C018664,2025-08-10,Google Ads,Campaign_9,L009,Dallas,TX,Premium,40,100k+,Van
C018665,2022-02-12,Referral,Campaign_11,L001,Charlotte,NC,None,66,75-100k,SUV
C018666,2024-07-16,Referral,Campaign_10,L019,Nashville,TN,Basic,53,100k+,Sedan
C018667,2023-05-07,Organic,Campaign_4,L025,Charlotte,NC,None,47,<40k,Sedan
C018668,2023-06-18,Google Ads,Campaign_1,L009,Charlotte,NC,None,67,75-100k,Sedan
C018669,2024-04-10,Local Promo,Campaign_8,L008,Charlotte,NC,None,44,40-75k,SUV
C018670,2025-10-10,Google Ads,Campaign_12,L028,Nashville,TN,Unlimited,29,<40k,SUV
C018671,2024-06-11,Google Ads,Campaign_8,L004,Dallas,TX,Premium,34,40-75k,Sedan
C018672,2022-05-21,Fleet,Campaign_7,L021,Charlotte,NC,Basic,39,100k+,Van
C018673,2023-01-03,Local Promo,Campaign_12,L011,Orlando,FL,Unlimited,68,100k+,Van
C018674,2024-07-02,Fleet,Campaign_4,L018,Charlotte,NC,Basic,63,<40k,SUV
C018675,2023-08-04,Meta Ads,Campaign_7,L010,Birmingham,AL,Basic,29,100k+,Sedan
C018676,2024-04-19,Local Promo,Campaign_11,L016,Nashville,TN,Unlimited,70,<40k,SUV
C018677,2025-07-19,Local Promo,Campaign_9,L022,Atlanta,GA,Basic,70,75-100k,Truck
C018678,2023-02-15,Organic,Campaign_3,L015,Orlando,FL,None,52,75-100k,Van
C018679,2024-11-20,Google Ads,Campaign_2,L030,Atlanta,GA,Premium,48,75-100k,SUV
C018680,2024-10-11,Meta Ads,Campaign_12,L028,Dallas,TX,None,53,<40k,Sedan
C018681,2022-05-27,Local Promo,Campaign_10,L018,Nashville,TN,None,68,40-75k,Sedan
C018682,2022-10-29,Fleet,Campaign_6,L021,Atlanta,GA,None,18,100k+,Truck
C018683,2024-04-14,Fleet,Campaign_2,L026,Nashville,TN,Basic,68,75-100k,Sedan
C018684,2024-05-02,Google Ads,Campaign_11,L007,Dallas,TX,Premium,68,75-100k,SUV
C018685,2024-01-09,Fleet,Campaign_5,L007,Nashville,TN,Basic,55,75-100k,Sedan
C018686,2024-09-26,Referral,Campaign_6,L006,Birmingham,AL,Unlimited,51,100k+,SUV
C018687,2022-02-05,Google Ads,Campaign_5,L024,Birmingham,AL,Premium,42,40-75k,Sedan
C018688,2022-10-20,Meta Ads,Campaign_11,L021,Nashville,TN,Basic,70,40-75k,SUV
C018689,2022-02-07,Meta Ads,Campaign_4,L003,Orlando,FL,Basic,62,100k+,SUV
C018690,2025-01-10,Google Ads,Campaign_9,L001,Charlotte,NC,None,26,40-75k,SUV
C018691,2024-10-14,Meta Ads,Campaign_7,L019,Orlando,FL,Basic,26,40-75k,SUV
C018692,2023-04-10,Referral,Campaign_1,L002,Charlotte,NC,Basic,33,<40k,Sedan
C018693,2022-01-17,Meta Ads,Campaign_7,L021,Atlanta,GA,Unlimited,41,75-100k,SUV
C018694,2022-05-15,Meta Ads,Campaign_7,L016,Nashville,TN,None,67,100k+,Sedan
C018695,2024-02-24,Organic,Campaign_5,L016,Charlotte,NC,Premium,27,75-100k,SUV
C018696,2025-06-27,Google Ads,Campaign_9,L021,Atlanta,GA,None,70,75-100k,SUV
C018697,2024-02-09,Local Promo,Campaign_1,L002,Nashville,TN,Basic,50,100k+,Sedan
C018698,2024-07-01,Meta Ads,Campaign_3,L030,Nashville,TN,Unlimited,18,100k+,Truck
C018699,2023-01-03,Google Ads,Campaign_7,L024,Nashville,TN,Basic,66,40-75k,Van
C018700,2023-02-12,Meta Ads,Campaign_9,L022,Charlotte,NC,None,18,40-75k,Sedan
C018701,2022-02-08,Google Ads,Campaign_3,L027,Dallas,TX,Basic,23,40-75k,Sedan
C018702,2025-03-08,Google Ads,Campaign_11,L026,Orlando,FL,Basic,44,100k+,SUV
C018703,2022-12-03,Fundraising,Campaign_1,L014,Orlando,FL,Premium,32,75-100k,Van
C018704,2025-12-06,Meta Ads,Campaign_2,L022,Birmingham,AL,None,64,40-75k,Van
C018705,2023-04-25,Organic,Campaign_3,L016,Nashville,TN,None,60,100k+,Van
C018706,2023-07-21,Fundraising,Campaign_7,L009,Atlanta,GA,Unlimited,67,40-75k,Sedan
C018707,2025-08-10,Meta Ads,Campaign_2,L030,Dallas,TX,None,32,40-75k,Van
C018708,2023-11-24,Fleet,Campaign_4,L024,Charlotte,NC,Premium,65,40-75k,Truck
C018709,2024-09-19,Organic,Campaign_11,L013,Atlanta,GA,None,25,<40k,Truck
C018710,2022-01-06,Meta Ads,Campaign_5,L023,Orlando,FL,Unlimited,34,<40k,Van
C018711,2024-12-01,Google Ads,Campaign_5,L007,Nashville,TN,Premium,40,<40k,Sedan
C018712,2025-02-14,Google Ads,Campaign_11,L018,Dallas,TX,Unlimited,33,75-100k,Truck
C018713,2022-07-25,Organic,Campaign_11,L020,Atlanta,GA,None,57,<40k,Van
C018714,2023-12-24,Google Ads,Campaign_1,L003,Birmingham,AL,Basic,39,75-100k,SUV
C018715,2025-07-11,Google Ads,Campaign_9,L014,Orlando,FL,Basic,45,<40k,Truck
C018716,2024-02-09,Meta Ads,Campaign_6,L019,Atlanta,GA,None,51,40-75k,Truck
C018717,2025-03-14,Organic,Campaign_11,L012,Orlando,FL,Basic,43,100k+,Van
C018718,2023-03-18,Organic,Campaign_3,L010,Dallas,TX,Basic,32,<40k,Truck
C018719,2025-09-08,Organic,Campaign_9,L002,Charlotte,NC,Basic,59,40-75k,Van
C018720,2024-04-27,Google Ads,Campaign_6,L021,Dallas,TX,None,19,100k+,SUV
C018721,2025-10-20,Google Ads,Campaign_4,L009,Nashville,TN,Premium,53,40-75k,SUV
C018722,2023-07-29,Organic,Campaign_12,L017,Charlotte,NC,Basic,31,<40k,SUV
C018723,2024-06-25,Local Promo,Campaign_3,L011,Birmingham,AL,None,68,75-100k,Truck
C018724,2023-08-26,Organic,Campaign_4,L003,Charlotte,NC,None,67,40-75k,Van
C018725,2023-07-25,Referral,Campaign_1,L005,Atlanta,GA,Premium,60,40-75k,Sedan
C018726,2025-07-06,Local Promo,Campaign_1,L017,Charlotte,NC,Unlimited,61,75-100k,SUV
C018727,2025-01-07,Local Promo,Campaign_3,L023,Atlanta,GA,Premium,61,<40k,SUV
C018728,2022-10-16,Meta Ads,Campaign_4,L021,Birmingham,AL,None,23,<40k,Sedan
C018729,2025-07-21,Fleet,Campaign_6,L006,Dallas,TX,Unlimited,62,100k+,Van
C018730,2022-10-30,Organic,Campaign_9,L010,Orlando,FL,None,48,<40k,Truck
C018731,2024-12-13,Fleet,Campaign_7,L018,Orlando,FL,None,40,75-100k,SUV
C018732,2022-07-10,Google Ads,Campaign_12,L021,Dallas,TX,Basic,28,100k+,Sedan
C018733,2024-11-14,Google Ads,Campaign_2,L007,Atlanta,GA,None,58,75-100k,Sedan
C018734,2022-12-17,Local Promo,Campaign_12,L024,Orlando,FL,None,28,40-75k,Sedan
C018735,2022-01-18,Fleet,Campaign_9,L010,Dallas,TX,Unlimited,44,100k+,Truck
C018736,2024-02-18,Local Promo,Campaign_2,L030,Charlotte,NC,Unlimited,46,<40k,SUV
C018737,2023-03-19,Organic,Campaign_8,L007,Atlanta,GA,Basic,53,40-75k,Van
C018738,2025-12-17,Local Promo,Campaign_8,L030,Orlando,FL,Basic,65,75-100k,Sedan
C018739,2023-05-19,Meta Ads,Campaign_11,L022,Orlando,FL,Basic,46,40-75k,Sedan
C018740,2025-07-14,Referral,Campaign_8,L001,Dallas,TX,Premium,42,100k+,Truck
C018741,2024-05-29,Referral,Campaign_5,L019,Birmingham,AL,Premium,61,<40k,Truck
C018742,2025-10-14,Referral,Campaign_6,L018,Orlando,FL,Basic,36,75-100k,SUV
C018743,2022-08-21,Google Ads,Campaign_3,L020,Birmingham,AL,Premium,70,75-100k,Truck
C018744,2023-02-25,Google Ads,Campaign_5,L001,Nashville,TN,Unlimited,21,100k+,SUV
C018745,2025-12-16,Local Promo,Campaign_11,L023,Birmingham,AL,Premium,49,75-100k,Sedan
C018746,2025-05-02,Fundraising,Campaign_10,L013,Birmingham,AL,Basic,19,100k+,Van
C018747,2022-04-27,Google Ads,Campaign_5,L027,Charlotte,NC,Basic,59,75-100k,Van
C018748,2023-12-31,Meta Ads,Campaign_2,L013,Birmingham,AL,None,33,75-100k,Van
C018749,2023-05-26,Organic,Campaign_10,L021,Birmingham,AL,Premium,44,75-100k,Van
C018750,2025-11-13,Organic,Campaign_9,L004,Birmingham,AL,Basic,35,75-100k,Sedan
C018751,2024-11-02,Meta Ads,Campaign_11,L007,Atlanta,GA,Basic,46,40-75k,Truck
C018752,2022-12-10,Google Ads,Campaign_4,L023,Dallas,TX,None,41,40-75k,SUV
C018753,2023-12-07,Local Promo,Campaign_6,L018,Dallas,TX,None,67,40-75k,Sedan
C018754,2024-06-18,Google Ads,Campaign_1,L019,Atlanta,GA,None,18,<40k,Sedan
C018755,2023-04-05,Referral,Campaign_7,L018,Nashville,TN,Premium,61,<40k,Sedan
C018756,2025-10-24,Fundraising,Campaign_7,L020,Atlanta,GA,Premium,23,75-100k,Truck
C018757,2023-07-16,Meta Ads,Campaign_7,L002,Atlanta,GA,None,28,100k+,Van
C018758,2024-03-21,Google Ads,Campaign_11,L003,Charlotte,NC,Basic,39,<40k,Sedan
C018759,2025-04-14,Organic,Campaign_4,L003,Atlanta,GA,Premium,60,<40k,Truck
C018760,2023-04-19,Google Ads,Campaign_8,L009,Nashville,TN,None,42,75-100k,Sedan
C018761,2023-03-16,Meta Ads,Campaign_7,L026,Birmingham,AL,Premium,30,<40k,SUV
C018762,2025-01-28,Google Ads,Campaign_9,L014,Charlotte,NC,Basic,22,75-100k,Sedan
C018763,2025-04-11,Google Ads,Campaign_5,L018,Atlanta,GA,Basic,56,75-100k,Truck
C018764,2023-12-27,Google Ads,Campaign_5,L025,Dallas,TX,None,54,75-100k,Van
C018765,2023-05-08,Google Ads,Campaign_9,L002,Orlando,FL,None,60,40-75k,Truck
C018766,2023-09-16,Meta Ads,Campaign_5,L001,Nashville,TN,Premium,52,100k+,Sedan
C018767,2025-05-20,Google Ads,Campaign_8,L028,Dallas,TX,None,63,75-100k,Truck
C018768,2025-09-26,Organic,Campaign_7,L025,Nashville,TN,Premium,48,100k+,Truck
C018769,2022-10-11,Meta Ads,Campaign_5,L019,Birmingham,AL,Basic,19,<40k,Truck
C018770,2025-03-22,Local Promo,Campaign_11,L010,Nashville,TN,None,34,75-100k,Sedan
C018771,2024-01-07,Organic,Campaign_6,L012,Dallas,TX,None,61,75-100k,Sedan
C018772,2025-06-15,Google Ads,Campaign_2,L027,Dallas,TX,Unlimited,49,<40k,SUV
C018773,2023-04-13,Meta Ads,Campaign_2,L007,Charlotte,NC,None,60,<40k,Sedan
C018774,2024-10-04,Fundraising,Campaign_2,L024,Orlando,FL,Premium,41,40-75k,Van
C018775,2024-06-29,Organic,Campaign_9,L027,Charlotte,NC,Premium,49,<40k,SUV
C018776,2022-09-14,Referral,Campaign_11,L024,Dallas,TX,Premium,65,75-100k,Truck
C018777,2022-04-27,Google Ads,Campaign_8,L016,Atlanta,GA,Basic,26,40-75k,Truck
C018778,2024-11-09,Meta Ads,Campaign_10,L024,Charlotte,NC,None,21,40-75k,Van
C018779,2025-09-23,Meta Ads,Campaign_2,L018,Atlanta,GA,Basic,22,40-75k,Truck
C018780,2022-02-26,Google Ads,Campaign_8,L016,Charlotte,NC,None,52,100k+,Truck
C018781,2025-10-10,Referral,Campaign_9,L026,Atlanta,GA,Basic,42,40-75k,Van
C018782,2023-09-25,Fleet,Campaign_9,L022,Nashville,TN,Premium,69,75-100k,Truck
C018783,2025-06-27,Fundraising,Campaign_12,L014,Charlotte,NC,Basic,48,<40k,Van
C018784,2022-02-08,Referral,Campaign_10,L001,Orlando,FL,Unlimited,43,75-100k,Van
C018785,2022-11-01,Local Promo,Campaign_11,L030,Nashville,TN,Premium,27,40-75k,Sedan
C018786,2023-03-25,Organic,Campaign_12,L011,Birmingham,AL,None,39,<40k,Sedan
C018787,2022-12-02,Fleet,Campaign_1,L015,Atlanta,GA,Premium,67,75-100k,Sedan
C018788,2023-06-13,Local Promo,Campaign_10,L004,Charlotte,NC,None,70,100k+,Truck
C018789,2022-10-31,Meta Ads,Campaign_1,L009,Dallas,TX,Basic,18,100k+,Truck
C018790,2023-04-26,Local Promo,Campaign_7,L012,Atlanta,GA,Unlimited,54,100k+,Truck
C018791,2025-11-20,Meta Ads,Campaign_3,L006,Atlanta,GA,Premium,67,75-100k,Sedan
C018792,2022-05-21,Google Ads,Campaign_10,L007,Dallas,TX,Basic,42,40-75k,Truck
C018793,2023-09-06,Organic,Campaign_1,L010,Dallas,TX,Premium,21,<40k,Van
C018794,2023-05-02,Fleet,Campaign_3,L022,Orlando,FL,None,50,40-75k,SUV
C018795,2024-12-24,Organic,Campaign_7,L014,Atlanta,GA,Basic,67,75-100k,Van
C018796,2022-11-19,Meta Ads,Campaign_3,L020,Birmingham,AL,Unlimited,68,75-100k,Truck
C018797,2023-10-29,Fleet,Campaign_8,L024,Birmingham,AL,None,53,75-100k,Sedan
C018798,2022-10-03,Organic,Campaign_10,L013,Charlotte,NC,None,41,<40k,Van
C018799,2024-05-10,Organic,Campaign_3,L004,Birmingham,AL,Premium,37,40-75k,Sedan
C018800,2022-01-11,Google Ads,Campaign_9,L024,Atlanta,GA,Unlimited,31,<40k,Van
C018801,2025-07-10,Organic,Campaign_11,L017,Dallas,TX,Unlimited,44,40-75k,SUV
C018802,2024-11-05,Google Ads,Campaign_3,L015,Birmingham,AL,Premium,47,75-100k,Truck
C018803,2023-03-19,Local Promo,Campaign_11,L017,Birmingham,AL,None,51,40-75k,Truck
C018804,2022-08-17,Meta Ads,Campaign_2,L008,Nashville,TN,Unlimited,45,100k+,Sedan
C018805,2025-09-10,Organic,Campaign_6,L023,Nashville,TN,Basic,37,100k+,Truck
C018806,2023-01-25,Fleet,Campaign_12,L008,Dallas,TX,None,51,<40k,Van
C018807,2024-09-29,Organic,Campaign_8,L021,Nashville,TN,Premium,37,40-75k,Van
C018808,2024-02-22,Organic,Campaign_6,L023,Orlando,FL,None,39,<40k,Truck
C018809,2024-02-19,Organic,Campaign_2,L005,Charlotte,NC,Premium,60,75-100k,Truck
C018810,2024-03-20,Organic,Campaign_9,L001,Nashville,TN,Premium,50,100k+,SUV
C018811,2022-08-14,Meta Ads,Campaign_11,L023,Dallas,TX,Premium,25,40-75k,Truck
